Month,Samplingpoint,ExceedCount,CustomLabel
2019-02-01,AT/SPO.09.KEND.64567.6001.1,15,Kendlerstraße (Automatic)
2019-02-01,AT/SPO.09.LAA.67353.6001.1,15,Laaer Berg (Automatic)
2019-02-01,AT/SPO.09.LIES.67354.6001.1,13,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2019-02-01,AT/SPO.09.LOB.64566.6001.1,16,Lobau (Automatic)
2019-02-01,AT/SPO.09.SCHA.66729.6001.1,12,Schafberg (Automatic)
2019-02-01,AT/SPO.09.STAD.64538.6001.1,17,Stadlau (Automatic)
2019-02-01,AT/SPO.09.TAB.56213.6001.1,16,Taborstraße (Automatic)
2019-02-01,AT/SPO.09.TAB.56396.6001.1,15,Taborstraße (Gravi)
2019-03-01,AT/SPO.09.A23.65515.6001.1,9,A23 Südosttangente/Wehlistraße	(Gravi)
2019-03-01,AT/SPO.09.A23.65516.6001.1,9,A23 Südosttangente/Wehlistraße	(Gravi)
2019-03-01,AT/SPO.09.AKC.5066.6001.1,9,AKH (Allgemeines Krankenhaus) (Automatic)
2019-03-01,AT/SPO.09.AKC.55371.6001.1,7,AKH (Allgemeines Krankenhaus) (Gravi)
2019-03-01,AT/SPO.09.BELG.67350.6001.1,10,Belgradplatz (Automatic)
2019-03-01,AT/SPO.09.FLO.67351.6001.1,10,Floridsdorf (Automatic)
2019-03-01,AT/SPO.09.GAUD.67352.6001.1,10,Gaudenzdorf (Automatic)
2019-03-01,AT/SPO.09.KE.66730.6001.1,11,Kaiser-Ebersdorf (Automatic)
2019-03-01,AT/SPO.09.KEND.64567.6001.1,9,Kendlerstraße (Automatic)
2019-03-01,AT/SPO.09.LAA.67353.6001.1,9,Laaer Berg (Automatic)
2019-03-01,AT/SPO.09.LIES.67354.6001.1,9,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2019-03-01,AT/SPO.09.LOB.64566.6001.1,9,Lobau (Automatic)
2019-03-01,AT/SPO.09.SCHA.66729.6001.1,8,Schafberg (Automatic)
2019-03-01,AT/SPO.09.STAD.64538.6001.1,10,Stadlau (Automatic)
2019-03-01,AT/SPO.09.TAB.56213.6001.1,11,Taborstraße (Automatic)
2019-03-01,AT/SPO.09.TAB.56396.6001.1,10,Taborstraße (Gravi)
2019-04-01,AT/SPO.09.A23.65515.6001.1,22,A23 Südosttangente/Wehlistraße	(Gravi)
2019-04-01,AT/SPO.09.A23.65516.6001.1,18,A23 Südosttangente/Wehlistraße	(Gravi)
2019-04-01,AT/SPO.09.AKC.5066.6001.1,18,AKH (Allgemeines Krankenhaus) (Automatic)
2019-04-01,AT/SPO.09.AKC.55371.6001.1,11,AKH (Allgemeines Krankenhaus) (Gravi)
2019-04-01,AT/SPO.09.BELG.67350.6001.1,18,Belgradplatz (Automatic)
2019-04-01,AT/SPO.09.FLO.67351.6001.1,20,Floridsdorf (Automatic)
2019-04-01,AT/SPO.09.GAUD.67352.6001.1,18,Gaudenzdorf (Automatic)
2019-04-01,AT/SPO.09.KE.66730.6001.1,19,Kaiser-Ebersdorf (Automatic)
2019-04-01,AT/SPO.09.KEND.64567.6001.1,19,Kendlerstraße (Automatic)
2019-04-01,AT/SPO.09.LAA.67353.6001.1,18,Laaer Berg (Automatic)
2019-04-01,AT/SPO.09.LIES.67354.6001.1,18,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2019-04-01,AT/SPO.09.LOB.64566.6001.1,15,Lobau (Automatic)
2019-04-01,AT/SPO.09.SCHA.66729.6001.1,15,Schafberg (Automatic)
2019-04-01,AT/SPO.09.STAD.64538.6001.1,16,Stadlau (Automatic)
2019-04-01,AT/SPO.09.TAB.56213.6001.1,19,Taborstraße (Automatic)
2019-04-01,AT/SPO.09.TAB.56396.6001.1,20,Taborstraße (Gravi)
2019-05-01,AT/SPO.09.A23.65515.6001.1,1,A23 Südosttangente/Wehlistraße	(Gravi)
2019-05-01,AT/SPO.09.A23.65516.6001.1,4,A23 Südosttangente/Wehlistraße	(Gravi)
2019-05-01,AT/SPO.09.AKC.5066.6001.1,3,AKH (Allgemeines Krankenhaus) (Automatic)
2019-05-01,AT/SPO.09.AKC.55371.6001.1,0,AKH (Allgemeines Krankenhaus) (Gravi)
2019-05-01,AT/SPO.09.BELG.67350.6001.1,3,Belgradplatz (Automatic)
2019-05-01,AT/SPO.09.FLO.67351.6001.1,2,Floridsdorf (Automatic)
2019-05-01,AT/SPO.09.GAUD.67352.6001.1,3,Gaudenzdorf (Automatic)
2019-05-01,AT/SPO.09.KE.66730.6001.1,3,Kaiser-Ebersdorf (Automatic)
2019-05-01,AT/SPO.09.KEND.64567.6001.1,3,Kendlerstraße (Automatic)
2019-05-01,AT/SPO.09.LAA.67353.6001.1,3,Laaer Berg (Automatic)
2019-05-01,AT/SPO.09.LIES.67354.6001.1,3,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2019-05-01,AT/SPO.09.LOB.64566.6001.1,1,Lobau (Automatic)
2019-05-01,AT/SPO.09.SCHA.66729.6001.1,3,Schafberg (Automatic)
2019-05-01,AT/SPO.09.STAD.64538.6001.1,2,Stadlau (Automatic)
2019-05-01,AT/SPO.09.TAB.56213.6001.1,3,Taborstraße (Automatic)
2019-05-01,AT/SPO.09.TAB.56396.6001.1,4,Taborstraße (Gravi)
2019-06-01,AT/SPO.09.A23.65515.6001.1,8,A23 Südosttangente/Wehlistraße	(Gravi)
2019-06-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2019-06-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2019-06-01,AT/SPO.09.AKC.55371.6001.1,11,AKH (Allgemeines Krankenhaus) (Gravi)
2019-06-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2019-06-01,AT/SPO.09.FLO.67351.6001.1,0,Floridsdorf (Automatic)
2019-06-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2019-06-01,AT/SPO.09.KE.66730.6001.1,0,Kaiser-Ebersdorf (Automatic)
2019-06-01,AT/SPO.09.KEND.64567.6001.1,1,Kendlerstraße (Automatic)
2019-06-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2019-06-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2019-06-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2019-06-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2019-06-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2019-06-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2019-06-01,AT/SPO.09.TAB.56396.6001.1,11,Taborstraße (Gravi)
2019-07-01,AT/SPO.09.A23.65515.6001.1,2,A23 Südosttangente/Wehlistraße	(Gravi)
2019-07-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2019-07-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2019-07-01,AT/SPO.09.AKC.55371.6001.1,2,AKH (Allgemeines Krankenhaus) (Gravi)
2019-07-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2019-07-01,AT/SPO.09.FLO.67351.6001.1,0,Floridsdorf (Automatic)
2019-07-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2019-07-01,AT/SPO.09.KE.66730.6001.1,0,Kaiser-Ebersdorf (Automatic)
2019-07-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2019-07-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2019-07-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2019-07-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2019-07-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2019-07-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2019-07-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2019-07-01,AT/SPO.09.TAB.56396.6001.1,6,Taborstraße (Gravi)
2019-08-01,AT/SPO.09.A23.65515.6001.1,4,A23 Südosttangente/Wehlistraße	(Gravi)
2019-08-01,AT/SPO.09.A23.65516.6001.1,4,A23 Südosttangente/Wehlistraße	(Gravi)
2019-08-01,AT/SPO.09.AKC.5066.6001.1,3,AKH (Allgemeines Krankenhaus) (Automatic)
2019-08-01,AT/SPO.09.AKC.55371.6001.1,5,AKH (Allgemeines Krankenhaus) (Gravi)
2019-08-01,AT/SPO.09.BELG.67350.6001.1,4,Belgradplatz (Automatic)
2019-08-01,AT/SPO.09.FLO.67351.6001.1,3,Floridsdorf (Automatic)
2019-08-01,AT/SPO.09.GAUD.67352.6001.1,2,Gaudenzdorf (Automatic)
2019-08-01,AT/SPO.09.KE.66730.6001.1,3,Kaiser-Ebersdorf (Automatic)
2019-08-01,AT/SPO.09.KEND.64567.6001.1,4,Kendlerstraße (Automatic)
2019-08-01,AT/SPO.09.LAA.67353.6001.1,2,Laaer Berg (Automatic)
2019-08-01,AT/SPO.09.LIES.67354.6001.1,3,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2019-08-01,AT/SPO.09.LOB.64566.6001.1,3,Lobau (Automatic)
2019-08-01,AT/SPO.09.SCHA.66729.6001.1,4,Schafberg (Automatic)
2019-08-01,AT/SPO.09.STAD.64538.6001.1,3,Stadlau (Automatic)
2019-08-01,AT/SPO.09.TAB.56213.6001.1,5,Taborstraße (Automatic)
2019-08-01,AT/SPO.09.TAB.56396.6001.1,6,Taborstraße (Gravi)
2019-09-01,AT/SPO.09.A23.65515.6001.1,1,A23 Südosttangente/Wehlistraße	(Gravi)
2019-09-01,AT/SPO.09.A23.65516.6001.1,1,A23 Südosttangente/Wehlistraße	(Gravi)
2019-09-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2019-09-01,AT/SPO.09.AKC.55371.6001.1,1,AKH (Allgemeines Krankenhaus) (Gravi)
2019-09-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2019-09-01,AT/SPO.09.FLO.67351.6001.1,0,Floridsdorf (Automatic)
2019-09-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2019-09-01,AT/SPO.09.KE.66730.6001.1,0,Kaiser-Ebersdorf (Automatic)
2019-09-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2019-09-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2019-09-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2019-09-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2019-09-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2019-09-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2019-09-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2019-09-01,AT/SPO.09.TAB.56396.6001.1,1,Taborstraße (Gravi)
2019-10-01,AT/SPO.09.A23.65515.6001.1,8,A23 Südosttangente/Wehlistraße	(Gravi)
2019-10-01,AT/SPO.09.A23.65516.6001.1,18,A23 Südosttangente/Wehlistraße	(Gravi)
2019-10-01,AT/SPO.09.AKC.5066.6001.1,16,AKH (Allgemeines Krankenhaus) (Automatic)
2019-10-01,AT/SPO.09.AKC.55371.6001.1,10,AKH (Allgemeines Krankenhaus) (Gravi)
2019-10-01,AT/SPO.09.BELG.67350.6001.1,17,Belgradplatz (Automatic)
2019-10-01,AT/SPO.09.FLO.67351.6001.1,17,Floridsdorf (Automatic)
2019-10-01,AT/SPO.09.GAUD.67352.6001.1,12,Gaudenzdorf (Automatic)
2019-10-01,AT/SPO.09.KE.66730.6001.1,17,Kaiser-Ebersdorf (Automatic)
2019-10-01,AT/SPO.09.KEND.64567.6001.1,17,Kendlerstraße (Automatic)
2019-10-01,AT/SPO.09.LIES.67354.6001.1,13,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2019-10-01,AT/SPO.09.LOB.64566.6001.1,6,Lobau (Automatic)
2019-10-01,AT/SPO.09.SCHA.66729.6001.1,12,Schafberg (Automatic)
2019-10-01,AT/SPO.09.STAD.64538.6001.1,14,Stadlau (Automatic)
2019-10-01,AT/SPO.09.TAB.56213.6001.1,19,Taborstraße (Automatic)
2019-10-01,AT/SPO.09.TAB.56396.6001.1,13,Taborstraße (Gravi)
2019-11-01,AT/SPO.09.A23.65515.6001.1,9,A23 Südosttangente/Wehlistraße	(Gravi)
2019-11-01,AT/SPO.09.A23.65516.6001.1,12,A23 Südosttangente/Wehlistraße	(Gravi)
2019-11-01,AT/SPO.09.AKC.5066.6001.1,13,AKH (Allgemeines Krankenhaus) (Automatic)
2019-11-01,AT/SPO.09.AKC.55371.6001.1,9,AKH (Allgemeines Krankenhaus) (Gravi)
2019-11-01,AT/SPO.09.BELG.67350.6001.1,13,Belgradplatz (Automatic)
2019-11-01,AT/SPO.09.FLO.67351.6001.1,11,Floridsdorf (Automatic)
2019-11-01,AT/SPO.09.GAUD.67352.6001.1,9,Gaudenzdorf (Automatic)
2019-11-01,AT/SPO.09.KE.66730.6001.1,12,Kaiser-Ebersdorf (Automatic)
2019-11-01,AT/SPO.09.KEND.64567.6001.1,16,Kendlerstraße (Automatic)
2019-11-01,AT/SPO.09.LAA.67353.6001.1,12,Laaer Berg (Automatic)
2019-11-01,AT/SPO.09.LIES.67354.6001.1,9,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2019-11-01,AT/SPO.09.LOB.64566.6001.1,6,Lobau (Automatic)
2019-11-01,AT/SPO.09.SCHA.66729.6001.1,8,Schafberg (Automatic)
2019-11-01,AT/SPO.09.STAD.64538.6001.1,9,Stadlau (Automatic)
2019-11-01,AT/SPO.09.TAB.56213.6001.1,15,Taborstraße (Automatic)
2019-11-01,AT/SPO.09.TAB.56396.6001.1,9,Taborstraße (Gravi)
2019-12-01,AT/SPO.09.A23.65515.6001.1,15,A23 Südosttangente/Wehlistraße	(Gravi)
2019-12-01,AT/SPO.09.A23.65516.6001.1,17,A23 Südosttangente/Wehlistraße	(Gravi)
2019-12-01,AT/SPO.09.AKC.5066.6001.1,18,AKH (Allgemeines Krankenhaus) (Automatic)
2019-12-01,AT/SPO.09.AKC.55371.6001.1,17,AKH (Allgemeines Krankenhaus) (Gravi)
2019-12-01,AT/SPO.09.BELG.67350.6001.1,18,Belgradplatz (Automatic)
2019-12-01,AT/SPO.09.FLO.67351.6001.1,18,Floridsdorf (Automatic)
2019-12-01,AT/SPO.09.GAUD.67352.6001.1,17,Gaudenzdorf (Automatic)
2019-12-01,AT/SPO.09.KE.66730.6001.1,17,Kaiser-Ebersdorf (Automatic)
2019-12-01,AT/SPO.09.KEND.64567.6001.1,18,Kendlerstraße (Automatic)
2019-12-01,AT/SPO.09.LAA.67353.6001.1,18,Laaer Berg (Automatic)
2019-12-01,AT/SPO.09.LIES.67354.6001.1,16,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2019-12-01,AT/SPO.09.LOB.64566.6001.1,15,Lobau (Automatic)
2019-12-01,AT/SPO.09.SCHA.66729.6001.1,13,Schafberg (Automatic)
2019-12-01,AT/SPO.09.STAD.64538.6001.1,16,Stadlau (Automatic)
2019-12-01,AT/SPO.09.TAB.56213.6001.1,20,Taborstraße (Automatic)
2019-12-01,AT/SPO.09.TAB.56396.6001.1,17,Taborstraße (Gravi)
2020-01-01,AT/SPO.09.A23.65516.6001.1,20,A23 Südosttangente/Wehlistraße	(Gravi)
2020-01-01,AT/SPO.09.AKC.5066.6001.1,21,AKH (Allgemeines Krankenhaus) (Automatic)
2020-01-01,AT/SPO.09.AKC.55371.6001.1,19,AKH (Allgemeines Krankenhaus) (Gravi)
2020-01-01,AT/SPO.09.BELG.67350.6001.1,22,Belgradplatz (Automatic)
2020-01-01,AT/SPO.09.FLO.67351.6001.1,24,Floridsdorf (Automatic)
2020-01-01,AT/SPO.09.FLO.67752.6001.1,22,Floridsdorf (Gravi)
2020-01-01,AT/SPO.09.GAUD.67352.6001.1,20,Gaudenzdorf (Automatic)
2020-01-01,AT/SPO.09.KE.66730.6001.1,23,Kaiser-Ebersdorf (Automatic)
2020-01-01,AT/SPO.09.KEND.64383.6001.1,20,Kendlerstraße (Gravi)
2020-01-01,AT/SPO.09.KEND.64567.6001.1,21,Kendlerstraße (Automatic)
2020-01-01,AT/SPO.09.LAA.67353.6001.1,22,Laaer Berg (Automatic)
2020-01-01,AT/SPO.09.LIES.67354.6001.1,19,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2020-01-01,AT/SPO.09.LOB.64566.6001.1,19,Lobau (Automatic)
2020-01-01,AT/SPO.09.SCHA.66729.6001.1,18,Schafberg (Automatic)
2020-01-01,AT/SPO.09.STAD.64391.6001.1,23,Stadlau (Gravi)
2020-01-01,AT/SPO.09.STAD.64538.6001.1,22,Stadlau (Automatic)
2020-01-01,AT/SPO.09.TAB.56213.6001.1,23,Taborstraße (Automatic)
2020-01-01,AT/SPO.09.TAB.56396.6001.1,21,Taborstraße (Gravi)
2020-02-01,AT/SPO.09.A23.65516.6001.1,2,A23 Südosttangente/Wehlistraße	(Gravi)
2020-02-01,AT/SPO.09.AKC.5066.6001.1,3,AKH (Allgemeines Krankenhaus) (Automatic)
2020-02-01,AT/SPO.09.AKC.55371.6001.1,2,AKH (Allgemeines Krankenhaus) (Gravi)
2020-02-01,AT/SPO.09.BELG.67350.6001.1,3,Belgradplatz (Automatic)
2020-02-01,AT/SPO.09.FLO.67351.6001.1,3,Floridsdorf (Automatic)
2020-02-01,AT/SPO.09.FLO.67752.6001.1,3,Floridsdorf (Gravi)
2020-02-01,AT/SPO.09.GAUD.67352.6001.1,3,Gaudenzdorf (Automatic)
2020-02-01,AT/SPO.09.KE.66730.6001.1,2,Kaiser-Ebersdorf (Automatic)
2020-02-01,AT/SPO.09.KEND.64383.6001.1,2,Kendlerstraße (Gravi)
2020-02-01,AT/SPO.09.KEND.64567.6001.1,3,Kendlerstraße (Automatic)
2020-02-01,AT/SPO.09.LAA.67353.6001.1,3,Laaer Berg (Automatic)
2020-02-01,AT/SPO.09.LIES.67354.6001.1,2,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2020-02-01,AT/SPO.09.LOB.64566.6001.1,2,Lobau (Automatic)
2020-02-01,AT/SPO.09.SCHA.66729.6001.1,2,Schafberg (Automatic)
2020-02-01,AT/SPO.09.STAD.64391.6001.1,2,Stadlau (Gravi)
2020-02-01,AT/SPO.09.STAD.64538.6001.1,2,Stadlau (Automatic)
2020-02-01,AT/SPO.09.TAB.56213.6001.1,3,Taborstraße (Automatic)
2020-02-01,AT/SPO.09.TAB.56396.6001.1,2,Taborstraße (Gravi)
2020-03-01,AT/SPO.09.A23.65516.6001.1,8,A23 Südosttangente/Wehlistraße	(Gravi)
2020-03-01,AT/SPO.09.AKC.5066.6001.1,11,AKH (Allgemeines Krankenhaus) (Automatic)
2020-03-01,AT/SPO.09.AKC.55371.6001.1,8,AKH (Allgemeines Krankenhaus) (Gravi)
2020-03-01,AT/SPO.09.BELG.67350.6001.1,10,Belgradplatz (Automatic)
2020-03-01,AT/SPO.09.FLO.67351.6001.1,11,Floridsdorf (Automatic)
2020-03-01,AT/SPO.09.FLO.67752.6001.1,10,Floridsdorf (Gravi)
2020-03-01,AT/SPO.09.GAUD.67352.6001.1,10,Gaudenzdorf (Automatic)
2020-03-01,AT/SPO.09.KE.66730.6001.1,11,Kaiser-Ebersdorf (Automatic)
2020-03-01,AT/SPO.09.KEND.64383.6001.1,10,Kendlerstraße (Gravi)
2020-03-01,AT/SPO.09.KEND.64567.6001.1,10,Kendlerstraße (Automatic)
2020-03-01,AT/SPO.09.LAA.67353.6001.1,11,Laaer Berg (Automatic)
2020-03-01,AT/SPO.09.LIES.67354.6001.1,10,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2020-03-01,AT/SPO.09.LOB.64566.6001.1,11,Lobau (Automatic)
2020-03-01,AT/SPO.09.SCHA.66729.6001.1,10,Schafberg (Automatic)
2020-03-01,AT/SPO.09.STAD.64391.6001.1,10,Stadlau (Gravi)
2020-03-01,AT/SPO.09.STAD.64538.6001.1,10,Stadlau (Automatic)
2020-03-01,AT/SPO.09.TAB.56213.6001.1,11,Taborstraße (Automatic)
2020-03-01,AT/SPO.09.TAB.56396.6001.1,10,Taborstraße (Gravi)
2020-04-01,AT/SPO.09.A23.65516.6001.1,6,A23 Südosttangente/Wehlistraße	(Gravi)
2020-04-01,AT/SPO.09.AKC.5066.6001.1,6,AKH (Allgemeines Krankenhaus) (Automatic)
2020-04-01,AT/SPO.09.AKC.55371.6001.1,2,AKH (Allgemeines Krankenhaus) (Gravi)
2020-04-01,AT/SPO.09.BELG.67350.6001.1,3,Belgradplatz (Automatic)
2020-04-01,AT/SPO.09.FLO.67351.6001.1,6,Floridsdorf (Automatic)
2020-04-01,AT/SPO.09.FLO.67752.6001.1,4,Floridsdorf (Gravi)
2020-04-01,AT/SPO.09.GAUD.67352.6001.1,3,Gaudenzdorf (Automatic)
2020-04-01,AT/SPO.09.KE.66730.6001.1,5,Kaiser-Ebersdorf (Automatic)
2020-04-01,AT/SPO.09.KEND.64383.6001.1,2,Kendlerstraße (Gravi)
2020-04-01,AT/SPO.09.KEND.64567.6001.1,5,Kendlerstraße (Automatic)
2020-04-01,AT/SPO.09.LAA.67353.6001.1,2,Laaer Berg (Automatic)
2020-04-01,AT/SPO.09.LIES.67354.6001.1,5,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2020-04-01,AT/SPO.09.LOB.64566.6001.1,4,Lobau (Automatic)
2020-04-01,AT/SPO.09.SCHA.66729.6001.1,3,Schafberg (Automatic)
2020-04-01,AT/SPO.09.STAD.64391.6001.1,3,Stadlau (Gravi)
2020-04-01,AT/SPO.09.STAD.64538.6001.1,4,Stadlau (Automatic)
2020-04-01,AT/SPO.09.TAB.56213.6001.1,7,Taborstraße (Automatic)
2020-04-01,AT/SPO.09.TAB.56396.6001.1,3,Taborstraße (Gravi)
2020-05-01,AT/SPO.09.A23.65516.6001.1,2,A23 Südosttangente/Wehlistraße	(Gravi)
2020-05-01,AT/SPO.09.AKC.5066.6001.1,2,AKH (Allgemeines Krankenhaus) (Automatic)
2020-05-01,AT/SPO.09.AKC.55371.6001.1,0,AKH (Allgemeines Krankenhaus) (Gravi)
2020-05-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2020-05-01,AT/SPO.09.FLO.67351.6001.1,2,Floridsdorf (Automatic)
2020-05-01,AT/SPO.09.FLO.67752.6001.1,0,Floridsdorf (Gravi)
2020-05-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2020-05-01,AT/SPO.09.KE.66730.6001.1,2,Kaiser-Ebersdorf (Automatic)
2020-05-01,AT/SPO.09.KEND.64383.6001.1,0,Kendlerstraße (Gravi)
2020-05-01,AT/SPO.09.KEND.64567.6001.1,2,Kendlerstraße (Automatic)
2020-05-01,AT/SPO.09.LAA.67353.6001.1,2,Laaer Berg (Automatic)
2020-05-01,AT/SPO.09.LIES.67354.6001.1,1,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2020-05-01,AT/SPO.09.LOB.64566.6001.1,2,Lobau (Automatic)
2020-05-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2020-05-01,AT/SPO.09.STAD.64391.6001.1,0,Stadlau (Gravi)
2020-05-01,AT/SPO.09.STAD.64538.6001.1,3,Stadlau (Automatic)
2020-05-01,AT/SPO.09.TAB.56213.6001.1,2,Taborstraße (Automatic)
2020-05-01,AT/SPO.09.TAB.56396.6001.1,0,Taborstraße (Gravi)
2020-06-01,AT/SPO.09.A23.65516.6001.1,1,A23 Südosttangente/Wehlistraße	(Gravi)
2020-06-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2020-06-01,AT/SPO.09.AKC.55371.6001.1,1,AKH (Allgemeines Krankenhaus) (Gravi)
2020-06-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2020-06-01,AT/SPO.09.FLO.67351.6001.1,0,Floridsdorf (Automatic)
2020-06-01,AT/SPO.09.FLO.67752.6001.1,1,Floridsdorf (Gravi)
2020-06-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2020-06-01,AT/SPO.09.KE.66730.6001.1,0,Kaiser-Ebersdorf (Automatic)
2020-06-01,AT/SPO.09.KEND.64383.6001.1,1,Kendlerstraße (Gravi)
2020-06-01,AT/SPO.09.KEND.64567.6001.1,1,Kendlerstraße (Automatic)
2020-06-01,AT/SPO.09.LAA.67353.6001.1,1,Laaer Berg (Automatic)
2020-06-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2020-06-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2020-06-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2020-06-01,AT/SPO.09.STAD.64391.6001.1,1,Stadlau (Gravi)
2020-06-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2020-06-01,AT/SPO.09.TAB.56213.6001.1,1,Taborstraße (Automatic)
2020-06-01,AT/SPO.09.TAB.56396.6001.1,1,Taborstraße (Gravi)
2020-07-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2020-07-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2020-07-01,AT/SPO.09.AKC.55371.6001.1,0,AKH (Allgemeines Krankenhaus) (Gravi)
2020-07-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2020-07-01,AT/SPO.09.FLO.67351.6001.1,0,Floridsdorf (Automatic)
2020-07-01,AT/SPO.09.FLO.67752.6001.1,0,Floridsdorf (Gravi)
2020-07-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2020-07-01,AT/SPO.09.KE.66730.6001.1,0,Kaiser-Ebersdorf (Automatic)
2020-07-01,AT/SPO.09.KEND.64383.6001.1,0,Kendlerstraße (Gravi)
2020-07-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2020-07-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2020-07-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2020-07-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2020-07-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2020-07-01,AT/SPO.09.STAD.64391.6001.1,0,Stadlau (Gravi)
2020-07-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2020-07-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2020-07-01,AT/SPO.09.TAB.56396.6001.1,0,Taborstraße (Gravi)
2020-08-01,AT/SPO.09.A23.65516.6001.1,4,A23 Südosttangente/Wehlistraße	(Gravi)
2020-08-01,AT/SPO.09.AKC.5066.6001.1,2,AKH (Allgemeines Krankenhaus) (Automatic)
